paper_offset,pmcid,doi,section,Journal Title,Year,predicted_open_data
64432,5739324,10.1080/19345747.2016.1205160,APPENDIX,J Res Educ Eff,2016,1
43327,5740869,10.1016/j.devcel.2017.01.007,METHODS,Dev Cell,2017,1
56942,5743496,10.1016/j.molcel.2017.11.017,METHODS,Mol Cell,2017,1
24041,5743621,10.1016/j.heares.2017.11.012,DISCUSS,Hear Res,2017,1
14335,5754238,10.1037/ccp0000262,METHODS,J Consult Clin Psychol,2017,1
2937,5754195,10.1080/15332985.2016.1173160,INTRO,Soc Work Ment Health,2016,1
16114,5757871,10.1002/hbm.23811,METHODS,Hum Brain Mapp,2017,1
10896,5757536,10.1002/hbm.23838,METHODS,Hum Brain Mapp,2017,1
9532,5764800,10.1002/hbm.23887,METHODS,Hum Brain Mapp,2017,1
1910,5764798,10.1002/hbm.23900,INTRO,Hum Brain Mapp,2017,1
20739,5764159,10.1016/j.dcn.2017.02.003,METHODS,Dev Cogn Neurosci,2017,1
27992,5764159,10.1016/j.dcn.2017.02.003,RESULTS,Dev Cogn Neurosci,2017,1
35807,5764159,10.1016/j.dcn.2017.02.003,RESULTS,Dev Cogn Neurosci,2017,1
40517,5764159,10.1016/j.dcn.2017.02.003,DISCUSS,Dev Cogn Neurosci,2017,1
2376,5764197,10.1007/s11166-016-9242-y,INTRO,J Risk Uncertain,2016,1
118428,5773401,10.1037/rev0000074,DISCUSS,Psychol Rev,2017,1
43072,5763517,10.1016/j.neuron.2017.11.039,DISCUSS,Neuron,2017,1
65919,5763517,10.1016/j.neuron.2017.11.039,METHODS,Neuron,2017,1
74268,5763517,10.1016/j.neuron.2017.11.039,METHODS,Neuron,2017,1
74268,5763517,10.1016/j.neuron.2017.11.039,METHODS,Neuron,2017,1
74904,5763517,10.1016/j.neuron.2017.11.039,METHODS,Neuron,2017,1
76020,5763517,10.1016/j.neuron.2017.11.039,METHODS,Neuron,2017,1
13329,5760172,10.1002/ajmg.b.32597,METHODS,Am J Med Genet B Neuropsychiatr Genet,2017,1
1982,5759311,10.1159/000453258,INTRO,Dev Neurosci,2016,1
12169,5759311,10.1159/000453258,METHODS,Dev Neurosci,2016,1
8842,5762429,10.1136/gutjnl-2016-313146,RESULTS,Gut,2017,1
10193,5761351,10.1117/12.2254711,CONCL,Proc SPIE Int Soc Opt Eng,2017,1
10275,5761351,10.1117/12.2254711,CONCL,Proc SPIE Int Soc Opt Eng,2017,1
9044,5761350,10.1117/12.2254673,CONCL,Proc SPIE Int Soc Opt Eng,2017,1
9489,5761350,10.1117/12.2254673,CONCL,Proc SPIE Int Soc Opt Eng,2017,1
3951,5761333,10.1117/12.2254467,INTRO,Proc SPIE Int Soc Opt Eng,2017,1
8388,5761333,10.1117/12.2254467,METHODS,Proc SPIE Int Soc Opt Eng,2017,1
9443,5761333,10.1117/12.2254467,METHODS,Proc SPIE Int Soc Opt Eng,2017,1
10174,5761333,10.1117/12.2254467,METHODS,Proc SPIE Int Soc Opt Eng,2017,1
12670,5761333,10.1117/12.2254467,METHODS,Proc SPIE Int Soc Opt Eng,2017,1
12670,5761333,10.1117/12.2254467,METHODS,Proc SPIE Int Soc Opt Eng,2017,1
14473,5761333,10.1117/12.2254467,RESULTS,Proc SPIE Int Soc Opt Eng,2017,1
64799,5769684,10.1016/j.jhealeco.2014.06.007,DISCUSS,J Health Econ,2014,1
117,5769680,10.1521/bumc.2012.76.1.1,ABSTRACT,Bull Menninger Clin,2012,1
117,5769680,10.1521/bumc.2012.76.1.1,ABSTRACT,Bull Menninger Clin,2012,1
22597,5769680,10.1521/bumc.2012.76.1.1,CONCL,Bull Menninger Clin,2012,1
25319,5769680,10.1521/bumc.2012.76.1.1,CONCL,Bull Menninger Clin,2012,1
73468,5772785,10.1016/j.cell.2017.08.032,FIG,Cell,2017,1
2730,5769465,10.1021/acschemneuro.7b00169,INTRO,ACS Chem Neurosci,2017,1
45186,5769471,10.1038/s41588-017-0001-z,METHODS,Nat Genet,2017,1
147,5775910,10.1007/s10508-017-1051-0,ABSTRACT,Arch Sex Behav,2017,1
5000,5775910,10.1007/s10508-017-1051-0,METHODS,Arch Sex Behav,2017,1
30961,5800500,10.1352/1944-7558-122.4.289,DISCUSS,Am J Intellect Dev Disabil,2017,1
11408,5800503,10.1111/gbb.12392,METHODS,Genes Brain Behav,2017,1
5989,5787044,10.1007/s13365-017-0556-6,INTRO,J Neurovirol,2017,1
84245,5801700,10.1016/j.molcel.2017.12.022,METHODS,Mol Cell,2018,1
9963,5801697,10.1097/OLQ.0000000000000401,INTRO,Sex Transm Dis,2016,1
6707,5801065,10.1016/j.jpsychires.2017.11.015,INTRO,J Psychiatr Res,2017,1
11570,5794627,10.1176/appi.ajp.2017.17010018,METHODS,Am J Psychiatry,2017,1
3470,5792361,10.1162/jocn_a_01202,INTRO,J Cogn Neurosci,2017,1
5747,5783325,10.1002/hbm.23764,METHODS,Hum Brain Mapp,2017,1
8072,5783325,10.1002/hbm.23764,METHODS,Hum Brain Mapp,2017,1
26590,5788719,10.1037/neu0000408,INTRO,Neuropsychology,2017,1
22065,5785705,10.1001/jamapsychiatry.2016.0129,SUPPL,JAMA Psychiatry,2016,1
26003,5785555,10.1109/TMI.2017.2721640,RESULTS,IEEE Trans Med Imaging,2017,1
20564,5785466,10.1111/acer.13551,METHODS,Alcohol Clin Exp Res,2017,1
84684,5785279,10.1016/j.cell.2017.11.008,METHODS,Cell,2017,1
92298,5785279,10.1016/j.cell.2017.11.008,METHODS,Cell,2017,1
12186,5784766,10.1161/STROKEAHA.117.017319,METHODS,Stroke,2017,1
20253,5784766,10.1161/STROKEAHA.117.017319,RESULTS,Stroke,2017,1
5724,5789452,10.1016/j.drugalcdep.2017.09.034,METHODS,Drug Alcohol Depend,2017,1
33051,5798494,10.1016/j.neucom.2016.05.107,CONCL,Neurocomputing,2016,1
6429,5798467,10.1016/j.neuron.2017.12.010,RESULTS,Neuron,2017,1
13312,5798467,10.1016/j.neuron.2017.12.010,RESULTS,Neuron,2017,1
22571,5798467,10.1016/j.neuron.2017.12.010,DISCUSS,Neuron,2017,1
12875,5789776,10.1016/j.cub.2017.02.054,METHODS,Curr Biol,2017,1
71797,5789806,10.1037/bul0000113,CONCL,Psychol Bull,2017,1
71797,5789806,10.1037/bul0000113,CONCL,Psychol Bull,2017,1
71797,5789806,10.1037/bul0000113,CONCL,Psychol Bull,2017,1
13373,5817010,10.1016/j.jneumeth.2017.12.017,METHODS,J Neurosci Methods,2017,1
5568,5819009,10.1007/s00438-017-1381-6,METHODS,Mol Genet Genomics,2017,1
424,5807129,10.1016/S2352-3018(17)30209-6,ABSTRACT,Lancet HIV,2017,1
6118,5807064,10.1176/appi.ajp.2016.16101169,INTRO,Am J Psychiatry,2017,1
7279,5808861,10.1016/j.fertnstert.2014.04.020,METHODS,Fertil Steril,2014,1
16611,5808465,10.1016/j.media.2017.01.008,METHODS,Med Image Anal,2017,1
7009,5808456,10.1038/ng.3785,INTRO,Nat Genet,2017,1
13924,5808456,10.1038/ng.3785,INTRO,Nat Genet,2017,1
19708,5808456,10.1038/ng.3785,METHODS,Nat Genet,2017,1
20581,5808456,10.1038/ng.3785,METHODS,Nat Genet,2017,1
20581,5808456,10.1038/ng.3785,METHODS,Nat Genet,2017,1
35660,5808456,10.1038/ng.3785,METHODS,Nat Genet,2017,1
36776,5807246,10.1016/j.brainresbull.2017.08.001,RESULTS,Brain Res Bull,2017,1
36776,5807246,10.1016/j.brainresbull.2017.08.001,RESULTS,Brain Res Bull,2017,1
7769,5807241,10.1002/hbm.23917,METHODS,Hum Brain Mapp,2017,1
8546,5807241,10.1002/hbm.23917,METHODS,Hum Brain Mapp,2017,1
14492,5807241,10.1002/hbm.23917,METHODS,Hum Brain Mapp,2017,1
27672,5807241,10.1002/hbm.23917,SUPPL,Hum Brain Mapp,2017,1
12161,5806516,10.1016/j.neuroimage.2017.06.082,METHODS,Neuroimage,2017,1
18469,5806199,10.1016/j.biopsych.2017.08.012,RESULTS,Biol Psychiatry,2017,1
7933,5806147,10.1016/j.jaac.2017.11.014,METHODS,J Am Acad Child Adolesc Psychiatry,2017,1
11181,5806128,10.1016/j.jaac.2017.11.013,METHODS,J Am Acad Child Adolesc Psychiatry,2017,1
15597,5805651,10.1016/j.jad.2017.11.043,METHODS,J Affect Disord,2017,1
7224,5814248,10.1002/ajmg.b.32479,METHODS,Am J Med Genet B Neuropsychiatr Genet,2016,1
6584,5813497,10.1016/j.neuroimage.2017.07.019,METHODS,Neuroimage,2017,1
15398,5812860,10.1017/S0954579417001080,METHODS,Dev Psychopathol,2017,1
13720,5815932,10.1016/j.pscychresns.2017.12.006,METHODS,Psychiatry Res,2018,1
1598,5815396,10.1002/ajmg.b.32554,INTRO,Am J Med Genet B Neuropsychiatr Genet,2017,1
14504,5815396,10.1002/ajmg.b.32554,INTRO,Am J Med Genet B Neuropsychiatr Genet,2017,1
46831,5810554,10.1016/j.celrep.2017.10.030,SUPPL,Cell Rep,2017,1
13792,5810131,10.1002/prca.201600005,METHODS,Proteomics Clin Appl,2016,1
8710,5809316,10.1007/s11682-017-9685-z,METHODS,Brain Imaging Behav,2018,1
5917,5812278,10.1016/j.yjmcc.2017.08.011,METHODS,J Mol Cell Cardiol,2017,1
5917,5812278,10.1016/j.yjmcc.2017.08.011,METHODS,J Mol Cell Cardiol,2017,1
20147,5811312,10.1016/j.neuron.2017.06.029,RESULTS,Neuron,2017,1
27920,5811312,10.1016/j.neuron.2017.06.029,RESULTS,Neuron,2017,1
66746,5811312,10.1016/j.neuron.2017.06.029,METHODS,Neuron,2017,1
71328,5811312,10.1016/j.neuron.2017.06.029,METHODS,Neuron,2017,1
81017,5811312,10.1016/j.neuron.2017.06.029,METHODS,Neuron,2017,1
3719,5811263,10.1176/appi.ps.201600257,INTRO,Psychiatr Serv,2017,1
8394,5833021,10.1016/j.bpsc.2017.07.008,METHODS,Biol Psychiatry Cogn Neurosci Neuroimaging,2017,1
18430,5826790,10.1007/s10803-017-3338-3,METHODS,J Autism Dev Disord,2018,1
8373,5826665,10.1017/S0033291717001283,METHODS,Psychol Med,2017,1
4406,5831482,10.1097/QAD.0000000000001625,METHODS,AIDS,2017,1
1744,5832530,10.1176/appi.ajp.2017.16111203,INTRO,Am J Psychiatry,2017,1
19694,5832551,10.1176/appi.ps.201700126,INTRO,Psychiatr Serv,2017,1
13009,5835209,10.1111/ejn.13835,INTRO,Eur J Neurosci,2018,1
13360,5835209,10.1111/ejn.13835,INTRO,Eur J Neurosci,2018,1
17374,5835209,10.1111/ejn.13835,INTRO,Eur J Neurosci,2018,1
11617,5821068,10.1016/j.biopsych.2012.06.036,METHODS,Biol Psychiatry,2012,1
2185,5823785,10.1177/0886260517719540,INTRO,J Interpers Violence,2017,1
12864,5849238,10.1016/j.dcn.2017.01.010,METHODS,Dev Cogn Neurosci,2017,1
989,5847409,10.1097/OLQ.0000000000000727,INTRO,Sex Transm Dis,2018,1
25572,5858689,10.1037/abn0000200,METHODS,J Abnorm Psychol,2016,1
6598,5858977,10.1177/0269881117744995,INTRO,J Psychopharmacol,2018,1
39019,5858759,10.1177/0962280215598805,METHODS,Stat Methods Med Res,2015,1
6946,5856609,10.1016/j.neuroimage.2017.12.042,INTRO,Neuroimage,2017,1
11841,5856609,10.1016/j.neuroimage.2017.12.042,METHODS,Neuroimage,2017,1
66,5856608,10.1016/j.neuroimage.2017.12.004,ABSTRACT,Neuroimage,2017,1
12886,5856608,10.1016/j.neuroimage.2017.12.004,METHODS,Neuroimage,2017,1
24238,5856608,10.1016/j.neuroimage.2017.12.004,METHODS,Neuroimage,2017,1
24238,5856608,10.1016/j.neuroimage.2017.12.004,METHODS,Neuroimage,2017,1
36275,5856608,10.1016/j.neuroimage.2017.12.004,DISCUSS,Neuroimage,2017,1
43701,5856608,10.1016/j.neuroimage.2017.12.004,FIG,Neuroimage,2017,1
46320,5845778,10.1016/j.neubiorev.2018.01.007,CONCL,Neurosci Biobehav Rev,2018,1
25645,5838363,10.1111/scd.12132,DISCUSS,Spec Care Dentist,2015,1
12474,5839635,10.1038/nmeth.4083,INTRO,Nat Methods,2016,1
12474,5839635,10.1038/nmeth.4083,INTRO,Nat Methods,2016,1
13368,5839635,10.1038/nmeth.4083,METHODS,Nat Methods,2016,1
14612,5839635,10.1038/nmeth.4083,METHODS,Nat Methods,2016,1
14612,5839635,10.1038/nmeth.4083,METHODS,Nat Methods,2016,1
24118,5839635,10.1038/nmeth.4083,METHODS,Nat Methods,2016,1
11591,5845775,10.1377/hlthaff.2017.1125,METHODS,Health Aff (Millwood),2018,1
19681,5845775,10.1377/hlthaff.2017.1125,RESULTS,Health Aff (Millwood),2018,1
19681,5845775,10.1377/hlthaff.2017.1125,RESULTS,Health Aff (Millwood),2018,1
12531,5844475,10.1177/0022022117730815,METHODS,J Cross Cult Psychol,2017,1
18725,4555877,10.1038/sdata.2015.46,METHODS,Sci Data,2015,1
18725,4555877,10.1038/sdata.2015.46,METHODS,Sci Data,2015,1
20398,4555877,10.1038/sdata.2015.46,METHODS,Sci Data,2015,1
24872,4555877,10.1038/sdata.2015.46,METHODS,Sci Data,2015,1
5574,5870874,10.1097/QAI.0b013e3181fbf407,DISCUSS,J Acquir Immune Defic Syndr,2010,1
28368,5870794,10.1007/s12529-016-9627-y,CONCL,Int J Behav Med,2017,1
5132,5870827,10.1016/j.cell.2017.09.020,INTRO,Cell,2017,1
26434,5870827,10.1016/j.cell.2017.09.020,DISCUSS,Cell,2017,1
27970,5870827,10.1016/j.cell.2017.09.020,DISCUSS,Cell,2017,1
43060,5870827,10.1016/j.cell.2017.09.020,METHODS,Cell,2017,1
58275,5870827,10.1016/j.cell.2017.09.020,METHODS,Cell,2017,1
80593,5870827,10.1016/j.cell.2017.09.020,METHODS,Cell,2017,1
81260,5870827,10.1016/j.cell.2017.09.020,METHODS,Cell,2017,1
6163,5868425,10.5588/ijtld.17.0376,METHODS,Int J Tuberc Lung Dis,2018,1
1033,5874158,10.1111/biom.12782,INTRO,Biometrics,2017,1
4783,5874158,10.1111/biom.12782,INTRO,Biometrics,2017,1
4927,5873981,10.1002/cne.24221,METHODS,J Comp Neurol,2017,1
4927,5873981,10.1002/cne.24221,METHODS,J Comp Neurol,2017,1
9132,5873981,10.1002/cne.24221,METHODS,J Comp Neurol,2017,1
12978,5873981,10.1002/cne.24221,RESULTS,J Comp Neurol,2017,1
10577,5861725,10.1037/a0037128,METHODS,Behav Neurosci,2014,1
19342,5862042,10.1016/j.neurobiolaging.2015.08.007,METHODS,Neurobiol Aging,2015,1
6879,5862636,10.1111/jth.13639,METHODS,J Thromb Haemost,2017,1
16318,5862740,10.1016/j.biopsych.2017.10.030,INTRO,Biol Psychiatry,2017,1
12527,5860994,10.1016/j.amepre.2017.12.016,DISCUSS,Am J Prev Med,2018,1
47413,5876136,10.1016/j.cels.2018.01.008,METHODS,Cell Syst,2018,1
34071,5863930,10.1111/rssb.12258,METHODS,J R Stat Soc Series B Stat Methodol,2017,1
7542,5864546,10.1016/j.nlm.2018.02.001,METHODS,Neurobiol Learn Mem,2018,1
34691,5864560,10.1016/j.psyneuen.2018.02.015,DISCUSS,Psychoneuroendocrinology,2018,1
29731,5865479,10.1007/s12160-016-9832-6,DISCUSS,Ann Behav Med,2017,1
9422,5866045,10.1016/j.jalz.2017.01.020,METHODS,Alzheimers Dement,2017,1
17279,5881896,10.1080/13548506.2017.1362109,DISCUSS,Psychol Health Med,2017,1
10722,5877404,10.1016/j.neuron.2018.01.016,RESULTS,Neuron,2018,1
8547,5880639,10.1111/ejn.13770,METHODS,Eur J Neurosci,2017,1
7769,5905432,10.1111/jgs.15353,INTRO,J Am Geriatr Soc,2018,1
35782,5903568,10.1017/S0954579416000055,DISCUSS,Dev Psychopathol,2016,1
16564,5885951,10.1001/jamapsychiatry.2017.4437,DISCUSS,JAMA Psychiatry,2018,1
16564,5885951,10.1001/jamapsychiatry.2017.4437,DISCUSS,JAMA Psychiatry,2018,1
5573,5889114,10.1097/OLQ.0000000000000460,METHODS,Sex Transm Dis,2016,1
23728,5892192,10.1007/s00439-017-1861-0,INTRO,Hum Genet,2017,1
76246,5890820,10.1016/j.neuron.2017.07.035,FIG,Neuron,2017,1
17210,5901663,10.1111/desc.12556,METHODS,Dev Sci,2017,1
16588,5898821,10.1016/j.jad.2017.12.023,METHODS,J Affect Disord,2017,1
27722,5895082,10.1016/j.neuroimage.2017.08.045,METHODS,Neuroimage,2017,1
6362,5894879,10.1080/10511482.2017.1336638,INTRO,Hous Policy Debate,2017,1
6362,5894879,10.1080/10511482.2017.1336638,INTRO,Hous Policy Debate,2017,1
4534,5896292,10.1016/j.jpsychires.2016.09.006,METHODS,J Psychiatr Res,2016,1
12880,5920551,10.1016/j.jbi.2018.02.018,METHODS,J Biomed Inform,2018,1
31216,5920551,10.1016/j.jbi.2018.02.018,RESULTS,J Biomed Inform,2018,1
5680,5935557,10.1088/1361-6560/aabd50,INTRO,Phys Med Biol,2018,1
2803,5937131,10.1038/nbt.4101,INTRO,Nat Biotechnol,2018,1
48931,5933970,10.1021/acschemneuro.7b00020,FIG,ACS Chem Neurosci,2017,1
13050,5937695,10.1007/978-3-319-59050-9_26,METHODS,Inf Process Med Imaging,2017,1
8024,5943061,10.1109/TMI.2017.2755550,INTRO,IEEE Trans Med Imaging,2017,1
5218,5945550,10.1038/nprot.2017.124,INTRO,Nat Protoc,2017,1
26969,5945550,10.1038/nprot.2017.124,METHODS,Nat Protoc,2017,1
30422,5912259,10.1038/ng.3522,DISCUSS,Nat Genet,2016,1
43231,5912346,10.1016/j.cell.2018.03.036,METHODS,Cell,2018,1
24849,5912909,10.1038/nature25983,METHODS,Nature,2018,1
25118,5912909,10.1038/nature25983,METHODS,Nature,2018,1
25620,5912909,10.1038/nature25983,METHODS,Nature,2018,1
33468,5912909,10.1038/nature25983,METHODS,Nature,2018,1
39365,5912909,10.1038/nature25983,METHODS,Nature,2018,1
5735,5912347,10.1016/j.neuron.2018.03.040,INTRO,Neuron,2018,1
41196,5924568,10.1016/j.cell.2017.12.014,METHODS,Cell,2018,1
50926,5924568,10.1016/j.cell.2017.12.014,METHODS,Cell,2018,1
54587,5924568,10.1016/j.cell.2017.12.014,METHODS,Cell,2018,1
58582,5924568,10.1016/j.cell.2017.12.014,METHODS,Cell,2018,1
60297,5924568,10.1016/j.cell.2017.12.014,METHODS,Cell,2018,1
3417,5920791,10.1111/biom.12809,INTRO,Biometrics,2017,1
21253,5928498,10.1016/j.cels.2017.06.016,RESULTS,Cell Syst,2017,1
14151,5929113,10.1016/j.yhbeh.2016.07.002,RESULTS,Horm Behav,2016,1
9601,5914171,10.1016/j.jagp.2016.07.015,METHODS,Am J Geriatr Psychiatry,2016,1
10242,5914171,10.1016/j.jagp.2016.07.015,METHODS,Am J Geriatr Psychiatry,2016,1
12042,5914498,10.1016/j.neuropsychologia.2018.03.015,METHODS,Neuropsychologia,2018,1
12042,5914498,10.1016/j.neuropsychologia.2018.03.015,METHODS,Neuropsychologia,2018,1
3139,5926200,10.1007/s11121-017-0756-6,INTRO,Prev Sci,2017,1
46477,5918692,10.1038/s41588-018-0059-2,METHODS,Nat Genet,2018,1
2285,5918306,10.1016/j.neubiorev.2017.11.012,INTRO,Neurosci Biobehav Rev,2017,1
35211,5918306,10.1016/j.neubiorev.2017.11.012,INTRO,Neurosci Biobehav Rev,2017,1
14190,5980641,10.1002/jnr.21945,METHODS,J Neurosci Res,2009,1
26597,5980641,10.1002/jnr.21945,RESULTS,J Neurosci Res,2009,1
27202,5975640,10.1016/j.tins.2017.06.003,DISCUSS,Trends Neurosci,2017,1
48734,5975640,10.1016/j.tins.2017.06.003,ABBR,Trends Neurosci,2017,1
49653,5975640,10.1016/j.tins.2017.06.003,ABBR,Trends Neurosci,2017,1
116504,5985830,10.1016/j.clinph.2017.06.001,CONCL,Clin Neurophysiol,2017,1
117065,5985830,10.1016/j.clinph.2017.06.001,CONCL,Clin Neurophysiol,2017,1
125444,5985830,10.1016/j.clinph.2017.06.001,CONCL,Clin Neurophysiol,2017,1
54428,5985146,10.1007/s11336-017-9587-4,METHODS,Psychometrika,2017,1
34194,5988350,10.1038/nn.4478,INTRO,Nat Neurosci,2017,1
16442,5963734,10.1016/j.neuron.2018.01.036,RESULTS,Neuron,2018,1
37239,5961723,10.1038/s41588-018-0107-y,METHODS,Nat Genet,2018,1
38592,5961723,10.1038/s41588-018-0107-y,METHODS,Nat Genet,2018,1
49711,5958617,10.1038/nature23663,FIG,Nature,2017,1
17598,5957481,10.1017/S0954579417001456,METHODS,Dev Psychopathol,2017,1
12465,5963973,10.1016/j.yfrne.2017.12.003,INTRO,Front Neuroendocrinol,2017,1
4459,5963953,10.3233/JAD-160767,METHODS,J Alzheimers Dis,2017,1
10442,5968353,10.1176/appi.ps.201400186,METHODS,Psychiatr Serv,2015,1
6018,5968823,10.1037/a0032591,METHODS,Asian Am J Psychol,2014,1
4437,5969906,10.1017/thg.2017.49,INTRO,Twin Res Hum Genet,2017,1
3236,5949071,10.1097/QAI.0000000000001605,INTRO,J Acquir Immune Defic Syndr,2018,1
47148,6005737,10.1111/ejn.13807,SUPPL,Eur J Neurosci,2018,1
23294,6007845,10.1002/hipo.22354,METHODS,Hippocampus,2014,1
10214,6022755,,INTRO,Suicidologi,2018,1
33200,6029251,10.1038/nmeth.4560,METHODS,Nat Methods,2018,1
15841,5994341,10.1016/j.neubiorev.2018.04.022,METHODS,Neurosci Biobehav Rev,2018,1
16328,5994341,10.1016/j.neubiorev.2018.04.022,METHODS,Neurosci Biobehav Rev,2018,1
4355,5994773,10.1038/s41593-017-0027-7,RESULTS,Nat Neurosci,2017,1
7648,5994773,10.1038/s41593-017-0027-7,RESULTS,Nat Neurosci,2017,1
45112,5994773,10.1038/s41593-017-0027-7,METHODS,Nat Neurosci,2017,1
10321,6034976,10.1007/s10461-017-2015-z,METHODS,AIDS Behav,2018,1
28461,5994931,10.1002/sim.7681,INTRO,Stat Med,2018,1
17880,5996998,10.1007/s10964-013-0026-2,METHODS,J Youth Adolesc,2013,1
18279,5997535,10.1007/s00429-018-1651-z,METHODS,Brain Struct Funct,2018,1
19199,5997535,10.1007/s00429-018-1651-z,METHODS,Brain Struct Funct,2018,1
13083,6031448,10.1162/neco_a_01087,METHODS,Neural Comput,2018,1
13128,6031129,10.1016/j.neuroimage.2017.08.030,METHODS,Neuroimage,2017,1
83540,6042852,10.1016/j.cub.2018.02.040,FIG,Curr Biol,2018,1
25458,6040658,10.1016/j.drugalcdep.2016.10.020,DISCUSS,Drug Alcohol Depend,2016,1
8002,6038142,10.1037/cdp0000049,METHODS,Cultur Divers Ethnic Minor Psychol,2015,1
5117,6036635,10.1007/s13365-017-0590-4,METHODS,J Neurovirol,2017,1
9518,6070302,,METHODS,Proc Conf AAAI Artif Intell,2018,1
12299,6070305,10.1109/ISBI.2018.8363757,RESULTS,Proc IEEE Int Symp Biomed Imaging,2018,1
5433,6075691,10.1007/s40501-018-0150-4,ACK_FUND,Curr Treat Options Psychiatry,2018,1
8527,6075691,10.1007/s40501-018-0150-4,ACK_FUND,Curr Treat Options Psychiatry,2018,1
6798,6064649,10.1002/hbm.23552,METHODS,Hum Brain Mapp,2017,1
32547,6085078,10.1080/07317115.2017.1373177,DISCUSS,Clin Gerontol,2017,1
32928,6085078,10.1080/07317115.2017.1373177,DISCUSS,Clin Gerontol,2017,1
33252,6085078,10.1080/07317115.2017.1373177,DISCUSS,Clin Gerontol,2017,1
33549,6085078,10.1080/07317115.2017.1373177,DISCUSS,Clin Gerontol,2017,1
33739,6085078,10.1080/07317115.2017.1373177,DISCUSS,Clin Gerontol,2017,1
7378,6103533,10.1177/1948550612468774,METHODS,Soc Psychol Personal Sci,2012,1
15898,6101656,10.1037/bar0000103,METHODS,Behav Anal (Wash D C),2018,1
3724,6112770,10.1017/S146114571000009X,INTRO,Int J Neuropsychopharmacol,2010,1
67531,6091891,10.1016/j.neuron.2018.01.009,METHODS,Neuron,2018,1
46815,6092757,10.1016/j.neuron.2018.07.010,METHODS,Neuron,2018,1
31018,6089383,10.1007/s40471-018-0138-z,CONCL,Curr Epidemiol Rep,2018,1
33222,6100771,10.1016/j.jpsychires.2016.03.001,METHODS,J Psychiatr Res,2016,1
33222,6100771,10.1016/j.jpsychires.2016.03.001,METHODS,J Psychiatr Res,2016,1
33222,6100771,10.1016/j.jpsychires.2016.03.001,METHODS,J Psychiatr Res,2016,1
32117,6100733,10.1001/jamacardio.2018.0510,SUPPL,JAMA Cardiol,2018,1
15890,6116521,10.1080/15374416.2017.1326122,METHODS,J Clin Child Adolesc Psychol,2017,1
9346,6139051,10.1016/j.neuroimage.2018.07.015,INTRO,Neuroimage,2018,1
38148,6138828,10.1162/jocn_a_01174,RESULTS,J Cogn Neurosci,2017,1
38148,6138828,10.1162/jocn_a_01174,RESULTS,J Cogn Neurosci,2017,1
57843,6138449,10.1017/pen.2018.8,DISCUSS,Personal Neurosci,2018,1
80393,6138449,10.1017/pen.2018.8,SUPPL,Personal Neurosci,2018,1
10833,6155994,10.1109/ISBI.2018.8363511,RESULTS,Proc IEEE Int Symp Biomed Imaging,2018,1
14777,6152885,10.1016/j.neuroimage.2017.10.058,METHODS,Neuroimage,2017,1
16318,6152885,10.1016/j.neuroimage.2017.10.058,METHODS,Neuroimage,2017,1
8295,6150490,10.1177/0093854818764767,METHODS,Crim Justice Behav,2018,1
29651,6150456,,INTRO,Int Public Health J,2016,1
24473,6137812,10.1080/10253890.2017.1423285,DISCUSS,Stress,2018,1
44674,6129259,10.1016/j.jad.2015.11.049,FIG,J Affect Disord,2015,1
49099,6133304,10.1038/ng.3954,SUPPL,Nat Genet,2017,1
9981,6195809,10.1002/cpmb.40,METHODS,Curr Protoc Mol Biol,2017,1
13003,6195809,10.1002/cpmb.40,METHODS,Curr Protoc Mol Biol,2017,1
30736,6198826,10.1126/science.aar3146,DISCUSS,Science,2018,1
1757,6200456,10.1007/s12160-016-9836-2,INTRO,Ann Behav Med,2017,1
35358,6195198,10.1038/nn.3814,INTRO,Nat Neurosci,2014,1
7491,6214184,10.1016/j.genhosppsych.2011.08.004,METHODS,Gen Hosp Psychiatry,2011,1
35485,6214184,10.1016/j.genhosppsych.2011.08.004,DISCUSS,Gen Hosp Psychiatry,2011,1
8917,6219754,10.1016/j.cell.2017.01.038,RESULTS,Cell,2017,1
24659,6219754,10.1016/j.cell.2017.01.038,METHODS,Cell,2017,1
38133,6219754,10.1016/j.cell.2017.01.038,METHODS,Cell,2017,1
46193,6219754,10.1016/j.cell.2017.01.038,SUPPL,Cell,2017,1
8046,6157273,10.1080/02699052.2017.1294709,METHODS,Brain Inj,2017,1
26388,6172654,10.1038/nn.4361,METHODS,Nat Neurosci,2016,1
36738,6172654,10.1038/nn.4361,METHODS,Nat Neurosci,2016,1
36738,6172654,10.1038/nn.4361,METHODS,Nat Neurosci,2016,1
38009,6172654,10.1038/nn.4361,METHODS,Nat Neurosci,2016,1
3751,6176481,10.1176/appi.ps.201500283,METHODS,Psychiatr Serv,2016,1
2323,6175666,10.1038/nn.4654,INTRO,Nat Neurosci,2017,1
4052,6191855,10.5705/ss.202016.0350,INTRO,Stat Sin,2018,1
23802,6192058,10.1177/2372732217721933,CONCL,Policy Insights Behav Brain Sci,2017,1
13391,6192675,10.1016/j.jpsychires.2017.12.010,METHODS,J Psychiatr Res,2017,1
13391,6192675,10.1016/j.jpsychires.2017.12.010,METHODS,J Psychiatr Res,2017,1
16952,6191182,10.1080/15374416.2017.1371028,METHODS,J Clin Child Adolesc Psychol,2017,1
11430,6193502,10.1007/978-3-319-67159-8_2,METHODS,Connectomics Neuroimaging (2017),2017,1
