paper_offset,pmcid,doi,section,Journal Title,Year,predicted_data_sharing
29710,5766439,10.1111/ejn.13645,DISCUSS,Eur J Neurosci,2017,1
7962,5766363,10.1016/j.neuroscience.2017.11.001,METHODS,Neuroscience,2017,1
76276,5763517,10.1016/j.neuron.2017.11.039,METHODS,Neuron,2017,1
74465,5763006,10.1038/nn.4634,METHODS,Nat Neurosci,2017,1
56394,5761688,10.1016/j.neuron.2017.09.015,METHODS,Neuron,2017,1
96,5771474,10.1017/S0954579414001242,ABSTRACT,Dev Psychopathol,2014,1
68130,5769876,10.1016/j.neuron.2017.04.024,METHODS,Neuron,2017,1
68350,5769876,10.1016/j.neuron.2017.04.024,METHODS,Neuron,2017,1
62031,5772785,10.1016/j.cell.2017.08.032,METHODS,Cell,2017,1
8824,5773053,10.1080/17450128.2017.1300721,RESULTS,Vulnerable Child Youth Stud,2017,1
74894,5774018,10.1016/j.neuron.2017.01.033,METHODS,Neuron,2017,1
74894,5774018,10.1016/j.neuron.2017.01.033,METHODS,Neuron,2017,1
12805,5771241,10.1038/nrn.2017.61,INTRO,Nat Rev Neurosci,2017,1
34647,5768414,10.1016/j.yhbeh.2016.01.010,DISCUSS,Horm Behav,2016,1
24541,5767942,10.1016/j.mcn.2017.10.007,DISCUSS,Mol Cell Neurosci,2017,1
17817,5767329,10.1016/j.jad.2015.12.071,METHODS,J Affect Disord,2015,1
22182,5767329,10.1016/j.jad.2015.12.071,RESULTS,J Affect Disord,2015,1
31218,5769471,10.1038/s41588-017-0001-z,METHODS,Nat Genet,2017,1
53640,5769471,10.1038/s41588-017-0001-z,METHODS,Nat Genet,2017,1
82703,5774994,10.1016/j.neuron.2017.12.007,METHODS,Neuron,2017,1
7932,5776013,10.1038/oby.2009.368,METHODS,Obesity (Silver Spring),2009,1
20168,5776074,10.1126/science.aan3456,SUPPL,Science,2017,1
8963,5800503,10.1111/gbb.12392,METHODS,Genes Brain Behav,2017,1
12363,5800503,10.1111/gbb.12392,RESULTS,Genes Brain Behav,2017,1
51712,5786478,10.1016/j.cell.2017.12.017,METHODS,Cell,2018,1
12012,5801139,10.1016/j.cognition.2017.12.014,METHODS,Cognition,2017,1
13472,5801139,10.1016/j.cognition.2017.12.014,METHODS,Cognition,2017,1
19832,5801139,10.1016/j.cognition.2017.12.014,RESULTS,Cognition,2017,1
35202,5801139,10.1016/j.cognition.2017.12.014,FIG,Cognition,2017,1
21128,5795618,10.1021/acs.molpharmaceut.7b00231,METHODS,Mol Pharm,2017,1
2425,5800498,10.1177/0956462416651386,INTRO,Int J STD AIDS,2016,1
30616,5792315,10.1007/s13365-017-0594-0,METHODS,J Neurovirol,2017,1
2596,5792316,10.1007/s13365-017-0587-z,INTRO,J Neurovirol,2017,1
2596,5792316,10.1007/s13365-017-0587-z,INTRO,J Neurovirol,2017,1
21693,5792316,10.1007/s13365-017-0587-z,DISCUSS,J Neurovirol,2017,1
8922,5793882,10.1016/j.cell.2017.12.022,RESULTS,Cell,2018,1
55831,5793882,10.1016/j.cell.2017.12.022,METHODS,Cell,2018,1
55937,5793882,10.1016/j.cell.2017.12.022,METHODS,Cell,2018,1
37001,5782816,10.1016/j.celrep.2017.03.004,SUPPL,Cell Rep,2017,1
57458,5783183,10.1002/cpns.32,FIG,Curr Protoc Neurosci,2017,1
43865,5781234,10.1016/j.mcn.2017.10.004,METHODS,Mol Cell Neurosci,2017,1
2615,5788466,10.1177/0081175017701180,INTRO,Sociol Methodol,2017,1
42184,5788466,10.1177/0081175017701180,INTRO,Sociol Methodol,2017,1
48193,5783720,10.1016/j.chom.2017.09.009,METHODS,Cell Host Microbe,2017,1
48213,5783720,10.1016/j.chom.2017.09.009,METHODS,Cell Host Microbe,2017,1
22065,5785705,10.1001/jamapsychiatry.2016.0129,SUPPL,JAMA Psychiatry,2016,1
22065,5785705,10.1001/jamapsychiatry.2016.0129,SUPPL,JAMA Psychiatry,2016,1
122438,5785279,10.1016/j.cell.2017.11.008,METHODS,Cell,2017,1
9522,5783787,10.1161/HYPERTENSIONAHA.117.09438,METHODS,Hypertension,2017,1
25798,5783787,10.1161/HYPERTENSIONAHA.117.09438,SUPPL,Hypertension,2017,1
26524,5819337,10.1080/14737175.2018.1407242,INTRO,Expert Rev Neurother,2017,1
33502,5819345,10.1126/scitranslmed.aag2882,SUPPL,Sci Transl Med,2017,1
57477,5808577,10.1016/j.cell.2018.01.013,METHODS,Cell,2018,1
14443,5808456,10.1038/ng.3785,METHODS,Nat Genet,2017,1
36743,5808456,10.1038/ng.3785,SUPPL,Nat Genet,2017,1
34693,5802375,10.1080/15388220.2016.1208571,DISCUSS,J Sch Violence,2016,1
5793,5805644,10.1161/CIRCRESAHA.117.311983,METHODS,Circ Res,2017,1
46831,5810554,10.1016/j.celrep.2017.10.030,SUPPL,Cell Rep,2017,1
12058,5810131,10.1002/prca.201600005,METHODS,Proteomics Clin Appl,2016,1
2355,5811187,10.7326/M17-0863,INTRO,Ann Intern Med,2017,1
20147,5811312,10.1016/j.neuron.2017.06.029,RESULTS,Neuron,2017,1
27920,5811312,10.1016/j.neuron.2017.06.029,RESULTS,Neuron,2017,1
80663,5811312,10.1016/j.neuron.2017.06.029,METHODS,Neuron,2017,1
80663,5811312,10.1016/j.neuron.2017.06.029,METHODS,Neuron,2017,1
5251,5828524,10.1007/s10802-017-0299-0,INTRO,J Abnorm Child Psychol,2018,1
3095,5829001,10.1161/STROKEAHA.117.020295,METHODS,Stroke,2018,1
17682,5825272,10.1016/j.conb.2017.11.006,INTRO,Curr Opin Neurobiol,2017,1
18123,5831243,10.1177/0894318417693286,RESULTS,Nurs Sci Q,2017,1
4213,5831366,10.1016/j.ijpharm.2010.01.012,METHODS,Int J Pharm,2010,1
9756,5831366,10.1016/j.ijpharm.2010.01.012,METHODS,Int J Pharm,2010,1
27409,5832363,10.1016/j.yhbeh.2017.11.014,RESULTS,Horm Behav,2018,1
30416,5832444,10.1038/s41564-017-0097-z,METHODS,Nat Microbiol,2018,1
59185,5836508,10.1016/j.stem.2018.02.004,METHODS,Cell Stem Cell,2018,1
11955,5821494,10.1007/s11481-017-9761-6,METHODS,J Neuroimmune Pharmacol,2017,1
15261,5821229,10.1038/nbt.4030,INTRO,Nat Biotechnol,2017,1
15261,5821229,10.1038/nbt.4030,INTRO,Nat Biotechnol,2017,1
20504,5820781,10.1016/j.celrep.2018.01.020,SUPPL,Cell Rep,2018,1
1188,5820152,10.1007/s10461-017-1922-3,INTRO,AIDS Behav,2018,1
28101,5820221,10.1017/S135561771700090X,DISCUSS,J Int Neuropsychol Soc,2017,1
7055,5822676,10.1002/ana.25160,METHODS,Ann Neurol,2018,1
43205,5823024,10.1111/jora.12340,DISCUSS,J Res Adolesc,2018,1
41085,5845848,10.1016/j.neuroimage.2017.11.024,DISCUSS,Neuroimage,2017,1
33673,5846497,10.1111/rssc.12220,DISCUSS,J R Stat Soc Ser C Appl Stat,2017,1
7978,5847409,10.1097/OLQ.0000000000000727,DISCUSS,Sex Transm Dis,2018,1
13102,5847471,10.1002/hbm.23955,METHODS,Hum Brain Mapp,2018,1
21005,5854159,10.1016/j.psyneuen.2017.08.003,METHODS,Psychoneuroendocrinology,2017,1
44343,5858878,10.1146/annurev-psych-120710-100356,INTRO,Annu Rev Psychol,2011,1
56273,5858878,10.1146/annurev-psych-120710-100356,INTRO,Annu Rev Psychol,2011,1
27919,5856634,10.1016/j.molcel.2018.02.007,METHODS,Mol Cell,2018,1
30262,5842936,10.1007/s11538-017-0340-z,INTRO,Bull Math Biol,2017,1
13123,5839635,10.1038/nmeth.4083,METHODS,Nat Methods,2016,1
12874,5844773,10.1007/s10461-017-1853-z,METHODS,AIDS Behav,2017,1
18843,5843469,10.1038/nbt.3276,SUPPL,Nat Biotechnol,2015,1
102,4555877,10.1038/sdata.2015.46,ABSTRACT,Sci Data,2015,1
5320,4555877,10.1038/sdata.2015.46,INTRO,Sci Data,2015,1
9283,4555877,10.1038/sdata.2015.46,METHODS,Sci Data,2015,1
23217,4555877,10.1038/sdata.2015.46,METHODS,Sci Data,2015,1
24315,4555877,10.1038/sdata.2015.46,METHODS,Sci Data,2015,1
24315,4555877,10.1038/sdata.2015.46,METHODS,Sci Data,2015,1
80957,5870827,10.1016/j.cell.2017.09.020,METHODS,Cell,2017,1
88984,5870827,10.1016/j.cell.2017.09.020,FIG,Cell,2017,1
23958,5868956,10.3758/s13415-015-0352-9,METHODS,Cogn Affect Behav Neurosci,2015,1
1867,5869094,10.1097/QAD.0000000000001772,INTRO,AIDS,2018,1
6803,5873981,10.1002/cne.24221,METHODS,J Comp Neurol,2017,1
13551,5875916,10.1016/j.jaac.2017.10.008,METHODS,J Am Acad Child Adolesc Psychiatry,2017,1
50690,5862073,10.1038/s41593-018-0079-3,METHODS,Nat Neurosci,2018,1
50899,5862073,10.1038/s41593-018-0079-3,METHODS,Nat Neurosci,2018,1
6879,5862636,10.1111/jth.13639,METHODS,J Thromb Haemost,2017,1
40132,5860683,10.1111/infa.12216,DISCUSS,Infancy,2017,1
47413,5876136,10.1016/j.cels.2018.01.008,METHODS,Cell Syst,2018,1
28687,5865219,10.1007/s10461-017-1857-8,RESULTS,AIDS Behav,2017,1
35164,5880639,10.1111/ejn.13770,RESULTS,Eur J Neurosci,2017,1
49307,5880639,10.1111/ejn.13770,SUPPL,Eur J Neurosci,2017,1
14730,5879137,10.1021/acs.biochem.7b01096,RESULTS,Biochemistry,2018,1
15207,5906201,10.1021/acschemneuro.7b00485,METHODS,ACS Chem Neurosci,2017,1
15427,5906201,10.1021/acschemneuro.7b00485,METHODS,ACS Chem Neurosci,2017,1
12723,5907804,10.1007/s11920-017-0841-3,INTRO,Curr Psychiatry Rep,2017,1
14110,5907920,10.1016/j.nbd.2016.12.026,METHODS,Neurobiol Dis,2016,1
7903,5908474,10.1016/j.ejmech.2018.03.035,RESULTS,Eur J Med Chem,2018,1
21357,5904792,10.1007/s11920-017-0829-z,CONCL,Curr Psychiatry Rep,2017,1
32049,5903578,10.1038/nmeth.4230,SUPPL,Nat Methods,2017,1
14374,5903568,10.1017/S0954579416000055,METHODS,Dev Psychopathol,2016,1
10328,5884693,10.1016/j.cell.2017.12.024,RESULTS,Cell,2018,1
7580,5892831,10.1002/dvdy.24615,RESULTS,Dev Dyn,2018,1
7580,5892831,10.1002/dvdy.24615,RESULTS,Dev Dyn,2018,1
29570,5892831,10.1002/dvdy.24615,METHODS,Dev Dyn,2018,1
55162,5890944,10.1016/j.neuron.2018.03.008,METHODS,Neuron,2018,1
41292,5890820,10.1016/j.neuron.2017.07.035,METHODS,Neuron,2017,1
978,5890009,10.1016/j.jbi.2017.10.003,INTRO,J Biomed Inform,2017,1
7075,5894812,10.1002/erv.2524,METHODS,Eur Eat Disord Rev,2017,1
19719,5895183,10.1002/da.22681,DISCUSS,Depress Anxiety,2017,1
21682,5895183,10.1002/da.22681,DISCUSS,Depress Anxiety,2017,1
37305,5889923,10.1016/j.cell.2017.11.002,METHODS,Cell,2017,1
14066,5920551,10.1016/j.jbi.2018.02.018,METHODS,J Biomed Inform,2018,1
15396,5920551,10.1016/j.jbi.2018.02.018,RESULTS,J Biomed Inform,2018,1
9337,5937131,10.1038/nbt.4101,INTRO,Nat Biotechnol,2018,1
29469,5939964,10.1109/eScience.2017.83,METHODS,Proc IEEE Int Conf Escience,2017,1
19639,5946321,10.1002/eat.22836,CONCL,Int J Eat Disord,2018,1
17642,5911244,10.1007/s13365-017-0584-2,INTRO,J Neurovirol,2017,1
20075,5911244,10.1007/s13365-017-0584-2,INTRO,J Neurovirol,2017,1
31919,5911244,10.1007/s13365-017-0584-2,INTRO,J Neurovirol,2017,1
50503,5912259,10.1038/ng.3522,SUPPL,Nat Genet,2016,1
59285,5912345,10.1016/j.neuron.2018.03.035,METHODS,Neuron,2018,1
43231,5912346,10.1016/j.cell.2018.03.036,METHODS,Cell,2018,1
4018,5912701,10.1037/bne0000232,INTRO,Behav Neurosci,2018,1
50926,5924568,10.1016/j.cell.2017.12.014,METHODS,Cell,2018,1
62695,5924568,10.1016/j.cell.2017.12.014,METHODS,Cell,2018,1
62695,5924568,10.1016/j.cell.2017.12.014,METHODS,Cell,2018,1
66514,5927822,10.1016/j.neuron.2018.02.002,METHODS,Neuron,2018,1
19188,5931363,10.1016/j.jtcvs.2017.08.035,DISCUSS,J Thorac Cardiovasc Surg,2017,1
6674,5927364,10.1080/09540121.2017.1300626,RESULTS,AIDS Care,2017,1
25200,5918692,10.1038/s41588-018-0059-2,METHODS,Nat Genet,2018,1
12684,5918136,10.1016/j.neuron.2017.03.033,METHODS,Neuron,2017,1
44043,5916847,10.1016/j.neuron.2018.03.003,METHODS,Neuron,2018,1
17149,5983362,10.1007/s10461-017-1855-x,DISCUSS,AIDS Behav,2017,1
90552,5982115,10.1016/j.pneurobio.2016.03.006,DISCUSS,Prog Neurobiol,2016,1
3324,5985830,10.1016/j.clinph.2017.06.001,INTRO,Clin Neurophysiol,2017,1
22824,5986067,10.1016/j.yhbeh.2016.12.015,DISCUSS,Horm Behav,2017,1
48759,5961723,10.1038/s41588-018-0107-y,METHODS,Nat Genet,2018,1
28683,5957533,10.1016/j.molcel.2017.04.019,METHODS,Mol Cell,2017,1
28683,5957533,10.1016/j.molcel.2017.04.019,METHODS,Mol Cell,2017,1
30971,5957536,10.1016/j.molcel.2017.06.035,METHODS,Mol Cell,2017,1
30971,5957536,10.1016/j.molcel.2017.06.035,METHODS,Mol Cell,2017,1
31772,5957536,10.1016/j.molcel.2017.06.035,SUPPL,Mol Cell,2017,1
1183,5957775,10.1016/j.jaci.2017.08.046,ABSTRACT,J Allergy Clin Immunol,2017,1
5787,5957775,10.1016/j.jaci.2017.08.046,INTRO,J Allergy Clin Immunol,2017,1
25532,5957775,10.1016/j.jaci.2017.08.046,RESULTS,J Allergy Clin Immunol,2017,1
31136,5957775,10.1016/j.jaci.2017.08.046,DISCUSS,J Allergy Clin Immunol,2017,1
29217,5958617,10.1038/nature23663,METHODS,Nature,2017,1
21136,5966037,10.1007/s40471-017-0111-2,INTRO,Curr Epidemiol Rep,2017,1
17019,5967889,10.1007/s10508-016-0934-9,RESULTS,Arch Sex Behav,2017,1
7080,5966021,10.1080/07448481.2017.1376673,ACK_FUND,J Am Coll Health,2017,1
20025,5973882,10.1016/j.neuro.2014.12.010,RESULTS,Neurotoxicology,2014,1
50810,5973882,10.1016/j.neuro.2014.12.010,FIG,Neurotoxicology,2014,1
50810,5973882,10.1016/j.neuro.2014.12.010,FIG,Neurotoxicology,2014,1
6943,5951741,10.1038/mp.2017.215,METHODS,Mol Psychiatry,2017,1
18859,6007981,10.1177/0895904816637689,METHODS,Educ Policy (Los Altos Calif),2016,1
25868,6007981,10.1177/0895904816637689,METHODS,Educ Policy (Los Altos Calif),2016,1
38195,6002949,10.1111/ejn.13557,DISCUSS,Eur J Neurosci,2017,1
36636,6022736,10.1162/jocn_a_01198,DISCUSS,J Cogn Neurosci,2017,1
54913,6016086,10.1016/j.cognition.2017.12.001,SUPPL,Cognition,2017,1
112,6019634,10.1007/978-1-4939-7768-0_12,ABSTRACT,Methods Mol Biol,2018,1
3379,6019634,10.1007/978-1-4939-7768-0_12,INTRO,Methods Mol Biol,2018,1
10154,5994773,10.1038/s41593-017-0027-7,RESULTS,Nat Neurosci,2017,1
11687,5991080,10.1111/bcpt.12875,METHODS,Basic Clin Pharmacol Toxicol,2017,1
1447,5995567,10.1002/mrm.26793,INTRO,Magn Reson Med,2017,1
26567,6051935,10.3174/ajnr.A5527,CONCL,AJNR Am J Neuroradiol,2018,1
22665,6053059,10.1016/j.paid.2015.02.029,CONCL,Pers Individ Dif,2015,1
70168,6042852,10.1016/j.cub.2018.02.040,METHODS,Curr Biol,2018,1
11423,6042836,10.1016/j.healthplace.2014.09.005,INTRO,Health Place,2014,1
17123,6042836,10.1016/j.healthplace.2014.09.005,INTRO,Health Place,2014,1
41753,6043900,10.1038/nbt.3784,INTRO,Nat Biotechnol,2017,1
64230,6043900,10.1038/nbt.3784,INTRO,Nat Biotechnol,2017,1
76328,6043900,10.1038/nbt.3784,CONCL,Nat Biotechnol,2017,1
24043,6047758,10.1007/978-1-4939-7774-1_5,INTRO,Methods Mol Biol,2018,1
27400,6045931,10.1021/acs.nanolett.6b04752,FIG,Nano Lett,2017,1
47608,6078200,10.1016/j.cels.2018.01.014,METHODS,Cell Syst,2018,1
2568,6081745,10.1007/978-1-4614-3704-8_1,INTRO,Methods Mol Biol,2012,1
29552,6081745,10.1007/978-1-4614-3704-8_1,METHODS,Methods Mol Biol,2012,1
30822,6070358,10.1016/j.celrep.2018.04.054,SUPPL,Cell Rep,2018,1
31317,6065251,10.1016/j.bbamem.2017.05.015,INTRO,Biochim Biophys Acta,2017,1
7674,6101653,10.1002/da.20736,METHODS,Depress Anxiety,2010,1
124,6112770,10.1017/S146114571000009X,ABSTRACT,Int J Neuropsychopharmacol,2010,1
124,6112770,10.1017/S146114571000009X,ABSTRACT,Int J Neuropsychopharmacol,2010,1
4939,6112770,10.1017/S146114571000009X,METHODS,Int J Neuropsychopharmacol,2010,1
8758,6112770,10.1017/S146114571000009X,METHODS,Int J Neuropsychopharmacol,2010,1
18450,6112770,10.1017/S146114571000009X,RESULTS,Int J Neuropsychopharmacol,2010,1
19085,6112770,10.1017/S146114571000009X,RESULTS,Int J Neuropsychopharmacol,2010,1
19085,6112770,10.1017/S146114571000009X,RESULTS,Int J Neuropsychopharmacol,2010,1
22205,6112770,10.1017/S146114571000009X,RESULTS,Int J Neuropsychopharmacol,2010,1
22205,6112770,10.1017/S146114571000009X,RESULTS,Int J Neuropsychopharmacol,2010,1
24914,6112770,10.1017/S146114571000009X,DISCUSS,Int J Neuropsychopharmacol,2010,1
25706,6112770,10.1017/S146114571000009X,DISCUSS,Int J Neuropsychopharmacol,2010,1
45409,6112770,10.1017/S146114571000009X,FIG,Int J Neuropsychopharmacol,2010,1
46028,6112770,10.1017/S146114571000009X,FIG,Int J Neuropsychopharmacol,2010,1
47743,6112770,10.1017/S146114571000009X,FIG,Int J Neuropsychopharmacol,2010,1
14667,6091860,10.1111/jnc.14045,METHODS,J Neurochem,2017,1
32117,6100733,10.1001/jamacardio.2018.0510,SUPPL,JAMA Cardiol,2018,1
33784,6139672,10.1126/science.aat9804,SUPPL,Science,2018,1
48308,6133304,10.1038/ng.3954,SUPPL,Nat Genet,2017,1
8669,6195809,10.1002/cpmb.40,METHODS,Curr Protoc Mol Biol,2017,1
5551,6197482,10.1126/science.aat6806,INTRO,Science,2018,1
31972,6197482,10.1126/science.aat6806,FIG,Science,2018,1
33396,6197899,10.1016/j.neuroimage.2018.07.045,RESULTS,Neuroimage,2018,1
38432,6195198,10.1038/nn.3814,INTRO,Nat Neurosci,2014,1
66472,6195198,10.1038/nn.3814,FIG,Nat Neurosci,2014,1
73435,6195198,10.1038/nn.3814,CONCL,Nat Neurosci,2014,1
53097,6157916,10.1111/etho.12100,METHODS,Ethos,2015,1
5746,6161748,10.1080/19439342.2018.1452779,METHODS,J Dev Effect,2018,1
14664,6167016,10.1016/j.cortex.2016.06.017,METHODS,Cortex,2016,1
15495,6193560,10.1016/j.ymeth.2017.02.010,COMP_INT,Methods,2017,1
14271,6195193,10.1126/science.aar6821,SUPPL,Science,2018,1
8003,6211568,10.1162/jocn_a_01308,METHODS,J Cogn Neurosci,2018,1
17533,6204073,10.1080/10640266.2017.1297107,SUPPL,Eat Disord,2017,1
46193,6219754,10.1016/j.cell.2017.01.038,SUPPL,Cell,2017,1
12005,6217960,10.1002/cpns.39,INTRO,Curr Protoc Neurosci,2018,1
15074,6217960,10.1002/cpns.39,INTRO,Curr Protoc Neurosci,2018,1
15966,6217960,10.1002/cpns.39,INTRO,Curr Protoc Neurosci,2018,1
7313,6217838,10.1016/j.cell.2016.08.073,RESULTS,Cell,2016,1
108029,6168078,10.1002/chem.201703572,CONCL,Chemistry,2017,1
108403,6168078,10.1002/chem.201703572,CONCL,Chemistry,2017,1
13661,6192058,10.1177/2372732217721933,INTRO,Policy Insights Behav Brain Sci,2017,1
122,6178975,10.1080/10409289.2018.1442096,ABSTRACT,Early Educ Dev,2018,1
34807,6180319,10.1126/scisignal.aan6500,SUPPL,Sci Signal,2018,1
20749,6231232,10.1016/j.annepidem.2018.07.013,DISCUSS,Ann Epidemiol,2018,1
36295,6309677,10.1016/j.celrep.2018.05.028,SUPPL,Cell Rep,2018,1
36295,6309677,10.1016/j.celrep.2018.05.028,SUPPL,Cell Rep,2018,1
25781,6287765,10.1126/science.aat4422,SUPPL,Science,2018,1
25781,6287765,10.1126/science.aat4422,SUPPL,Science,2018,1
11785,6287639,10.1016/j.jsat.2018.06.005,METHODS,J Subst Abuse Treat,2018,1
29028,6286050,10.1021/acsbiomaterials.8b00021,DISCUSS,ACS Biomater Sci Eng,2018,1
13757,6292195,10.1007/s10461-011-9997-8,METHODS,AIDS Behav,2011,1
22194,6292195,10.1007/s10461-011-9997-8,RESULTS,AIDS Behav,2011,1
6811,6296778,10.1002/cne.24196,INTRO,J Comp Neurol,2017,1
33091,6293470,10.1016/j.neuroimage.2017.12.018,RESULTS,Neuroimage,2017,1
40571,6248335,10.1016/j.celrep.2018.09.075,METHODS,Cell Rep,2018,1
40571,6248335,10.1016/j.celrep.2018.09.075,METHODS,Cell Rep,2018,1
59710,6248335,10.1016/j.celrep.2018.09.075,METHODS,Cell Rep,2018,1
1394,6239195,10.1002/anie.201704430,INTRO,Angew Chem Int Ed Engl,2017,1
2691,6237653,10.1080/15374416.2016.1270831,INTRO,J Clin Child Adolesc Psychol,2017,1
48603,6237183,10.1038/s41594-018-0116-7,SUPPL,Nat Struct Mol Biol,2018,1
9813,6277041,10.1037/sah0000105,METHODS,Stigma Health,2018,1
36644,6267783,10.1097/PRA.0000000000000132,CONCL,J Psychiatr Pract,2016,1
30108,6331203,10.1038/nbt.4127,METHODS,Nat Biotechnol,2018,1
10153,6346739,10.1016/j.bone.2018.05.012,METHODS,Bone,2018,1
33320,6340299,10.1038/s41586-018-0511-6,METHODS,Nature,2018,1
33320,6340299,10.1038/s41586-018-0511-6,METHODS,Nature,2018,1
37357,6343656,10.1017/S0954579417001377,DISCUSS,Dev Psychopathol,2017,1
5375,6343666,10.1007/s00223-018-0457-6,METHODS,Calcif Tissue Int,2018,1
9472,6344111,10.1002/jts.22103,METHODS,J Trauma Stress,2016,1
34330,6309888,10.1002/cphy.c150014,INTRO,Compr Physiol,2016,1
41848,6357782,10.1016/j.celrep.2018.08.080,METHODS,Cell Rep,2018,1
41848,6357782,10.1016/j.celrep.2018.08.080,METHODS,Cell Rep,2018,1
47122,6357782,10.1016/j.celrep.2018.08.080,METHODS,Cell Rep,2018,1
6295,6323637,10.1002/hbm.23631,METHODS,Hum Brain Mapp,2017,1
22334,6324934,10.1017/S1461145712000429,DISCUSS,Int J Neuropsychopharmacol,2012,1
18020,6322545,,INTRO,Curr Pharm Des,2013,1
23114,6322545,,INTRO,Curr Pharm Des,2013,1
31807,6322545,,INTRO,Curr Pharm Des,2013,1
59254,6322545,,CONCL,Curr Pharm Des,2013,1
60839,6322545,,CONCL,Curr Pharm Des,2013,1
55313,6317335,10.1038/s41593-017-0057-1,SUPPL,Nat Neurosci,2018,1
48237,6317992,10.1038/s41586-018-0504-5,METHODS,Nature,2018,1
48237,6317992,10.1038/s41586-018-0504-5,METHODS,Nature,2018,1
5599,4560099,10.3389/fnmol.2015.00048,METHODS,Front Mol Neurosci,2015,1
36944,4559409,10.1016/j.scog.2015.03.004,INTRO,Schizophr Res Cogn,2015,1
36411,6398599,10.1016/j.cub.2017.09.057,METHODS,Curr Biol,2017,1
6384,6398995,10.1016/j.neuroimage.2018.05.055,METHODS,Neuroimage,2018,1
23229,6400282,,CONCL,Inf Process Med Imaging,2013,1
52488,6413317,10.1126/science.aat7615,SUPPL,Science,2018,1
52488,6413317,10.1126/science.aat7615,SUPPL,Science,2018,1
52224,6408958,10.1126/science.aat4311,SUPPL,Science,2018,1
44181,6402338,10.1038/nprot.2018.034,METHODS,Nat Protoc,2018,1
12449,6377209,10.1177/2515245918754485,CONCL,Adv Methods Pract Psychol Sci,2018,1
33538,6377209,10.1177/2515245918754485,CONCL,Adv Methods Pract Psychol Sci,2018,1
36694,6377170,10.1177/1053815118771391,CONCL,J Early Interv,2018,1
36078,6387627,10.1002/adhm.201800923,METHODS,Adv Healthc Mater,2018,1
32628,6377155,10.1080/15313204.2017.1362616,RESULTS,J Ethn Cult Divers Soc Work,2017,1
10751,6368452,10.1126/science.aas9129,SUPPL,Science,2018,1
10196,6367727,10.1136/medethics-2015-102895,INTRO,J Med Ethics,2016,1
20275,6367727,10.1136/medethics-2015-102895,INTRO,J Med Ethics,2016,1
54344,6367727,10.1136/medethics-2015-102895,RESULTS,J Med Ethics,2016,1
21893,6364836,10.2196/pediatrics.8677,RESULTS,JMIR Pediatr Parent,2018,1
44010,6375087,10.1016/j.cell.2018.01.012,METHODS,Cell,2018,1
2582,6369917,10.1016/j.biopsych.2017.06.034,INTRO,Biol Psychiatry,2017,1
52712,6443102,10.1126/science.aat8127,SUPPL,Science,2018,1
87,6425716,10.1016/j.bpsc.2017.08.002,INTRO,Biol Psychiatry Cogn Neurosci Neuroimaging,2017,1
29711,6432786,10.1016/j.jtbi.2017.11.012,DISCUSS,J Theor Biol,2017,1
3702,6474778,10.1016/j.neuroimage.2017.06.032,INTRO,Neuroimage,2017,1
3858,6477922,10.1007/s11920-018-0874-2,INTRO,Curr Psychiatry Rep,2018,1
22920,4221280,10.1371/journal.pone.0112102,CONCL,PLoS One,2014,1
6563,4223694,10.1038/srep06962,RESULTS,Sci Rep,2014,1
24577,4226546,10.1371/journal.pone.0112390,METHODS,PLoS One,2014,1
1585,4226453,10.2147/DDDT.S60944,INTRO,Drug Des Devel Ther,2014,1
14475,4222636,10.1371/journal.pcbi.1003939,RESULTS,PLoS Comput Biol,2014,1
15561,4224570,10.1021/mp500316h,RESULTS,Mol Pharm,2014,1
5947,4227583,10.1021/jo5016163,RESULTS,J Org Chem,2014,1
25885,4227583,10.1021/jo5016163,RESULTS,J Org Chem,2014,1
1958,4228077,10.1186/s12859-014-0346-6,ABSTRACT,BMC Bioinformatics,2014,1
32454,4228077,10.1186/s12859-014-0346-6,RESULTS,BMC Bioinformatics,2014,1
16061,4228819,10.1186/2040-2392-5-34,DISCUSS,Mol Autism,2014,1
8923,4228944,10.1038/nn.3158,RESULTS,Nat Neurosci,2012,1
14746,4234301,10.1371/journal.pone.0111063,METHODS,PLoS One,2014,1
33913,4232285,10.1096/fj.14-255786,DISCUSS,FASEB J,2014,1
27327,4237999,10.2337/db13-1785,SUPPL,Diabetes,2014,1
18858,4238692,10.1021/ac503407e,RESULTS,Anal Chem,2014,1
34376,4243533,10.1038/ncomms6586,METHODS,Nat Commun,2014,1
11822,4244806,10.3389/fncir.2014.00138,METHODS,Front Neural Circuits,2014,1
11822,4244806,10.3389/fncir.2014.00138,METHODS,Front Neural Circuits,2014,1
31643,4249732,10.1038/nature13679,SUPPL,Nature,2014,1
31643,4249732,10.1038/nature13679,SUPPL,Nature,2014,1
46274,4249480,10.1093/scan/nsu011,SUPPL,Soc Cogn Affect Neurosci,2014,1
15873,4562659,10.1371/journal.pbio.1002245,FIG,PLoS Biol,2015,1
50538,4562659,10.1371/journal.pbio.1002245,METHODS,PLoS Biol,2015,1
10892,4564564,10.1038/tp.2015.109,RESULTS,Transl Psychiatry,2015,1
